,Date,Inflation,Unemployment Rate (%),Interest Rate (%)
2150,2005-11-20,-0.5022601707684538,5.0,4.0
2151,2005-11-21,-0.5022601707684538,5.0,4.0
2152,2005-11-22,-0.5022601707684538,5.0,4.0
2153,2005-11-23,-0.5022601707684538,5.0,4.0
2154,2005-11-24,-0.5022601707684538,5.0,4.0
2155,2005-11-25,-0.5022601707684538,5.0,4.0
2156,2005-11-26,-0.5022601707684538,5.0,4.0
2157,2005-11-27,-0.5022601707684538,5.0,4.0
2158,2005-11-28,-0.5022601707684538,5.0,4.0
2159,2005-11-29,-0.5022601707684538,5.0,4.0
2160,2005-11-30,-0.5022601707684538,5.0,4.0
2161,2005-12-01,0.0,4.9,4.16
2162,2005-12-02,0.0,4.9,4.16
2163,2005-12-03,0.0,4.9,4.16
2164,2005-12-04,0.0,4.9,4.16
2165,2005-12-05,0.0,4.9,4.16
2166,2005-12-06,0.0,4.9,4.16
2167,2005-12-07,0.0,4.9,4.16
2168,2005-12-08,0.0,4.9,4.16
2169,2005-12-09,0.0,4.9,4.16
2170,2005-12-10,0.0,4.9,4.16
2171,2005-12-11,0.0,4.9,4.16
2172,2005-12-12,0.0,4.9,4.16
2173,2005-12-13,0.0,4.9,4.16
2174,2005-12-14,0.0,4.9,4.16
2175,2005-12-15,0.0,4.9,4.16
2176,2005-12-16,0.0,4.9,4.16
2177,2005-12-17,0.0,4.9,4.16
2178,2005-12-18,0.0,4.9,4.16
2179,2005-12-19,0.0,4.9,4.16
2180,2005-12-20,0.0,4.9,4.16
2181,2005-12-21,0.0,4.9,4.16
2182,2005-12-22,0.0,4.9,4.16
2183,2005-12-23,0.0,4.9,4.16
2184,2005-12-24,0.0,4.9,4.16
2185,2005-12-25,0.0,4.9,4.16
2186,2005-12-26,0.0,4.9,4.16
2187,2005-12-27,0.0,4.9,4.16
2188,2005-12-28,0.0,4.9,4.16
2189,2005-12-29,0.0,4.9,4.16
2190,2005-12-30,0.0,4.9,4.16
2191,2005-12-31,0.0,4.9,4.16
2192,2006-01-01,0.6057546693589266,4.7,4.29
2193,2006-01-02,0.6057546693589266,4.7,4.29
2194,2006-01-03,0.6057546693589266,4.7,4.29
2195,2006-01-04,0.6057546693589266,4.7,4.29
2196,2006-01-05,0.6057546693589266,4.7,4.29
2197,2006-01-06,0.6057546693589266,4.7,4.29
2198,2006-01-07,0.6057546693589266,4.7,4.29
2199,2006-01-08,0.6057546693589266,4.7,4.29
2200,2006-01-09,0.6057546693589266,4.7,4.29
2201,2006-01-10,0.6057546693589266,4.7,4.29
2202,2006-01-11,0.6057546693589266,4.7,4.29
2203,2006-01-12,0.6057546693589266,4.7,4.29
2204,2006-01-13,0.6057546693589266,4.7,4.29
2205,2006-01-14,0.6057546693589266,4.7,4.29
2206,2006-01-15,0.6057546693589266,4.7,4.29
2207,2006-01-16,0.6057546693589266,4.7,4.29
2208,2006-01-17,0.6057546693589266,4.7,4.29
2209,2006-01-18,0.6057546693589266,4.7,4.29
2210,2006-01-19,0.6057546693589266,4.7,4.29
2211,2006-01-20,0.6057546693589266,4.7,4.29
2212,2006-01-21,0.6057546693589266,4.7,4.29
2213,2006-01-22,0.6057546693589266,4.7,4.29
2214,2006-01-23,0.6057546693589266,4.7,4.29
2215,2006-01-24,0.6057546693589266,4.7,4.29
2216,2006-01-25,0.6057546693589266,4.7,4.29
2217,2006-01-26,0.6057546693589266,4.7,4.29
2218,2006-01-27,0.6057546693589266,4.7,4.29
2219,2006-01-28,0.6057546693589266,4.7,4.29
2220,2006-01-29,0.6057546693589266,4.7,4.29
2221,2006-01-30,0.6057546693589266,4.7,4.29
2222,2006-01-31,0.6057546693589266,4.7,4.29
2223,2006-02-01,0.050175614651282174,4.8,4.49
2224,2006-02-02,0.050175614651282174,4.8,4.49
2225,2006-02-03,0.050175614651282174,4.8,4.49
2226,2006-02-04,0.050175614651282174,4.8,4.49
2227,2006-02-05,0.050175614651282174,4.8,4.49
2228,2006-02-06,0.050175614651282174,4.8,4.49
2229,2006-02-07,0.050175614651282174,4.8,4.49
2230,2006-02-08,0.050175614651282174,4.8,4.49
2231,2006-02-09,0.050175614651282174,4.8,4.49
2232,2006-02-10,0.050175614651282174,4.8,4.49
2233,2006-02-11,0.050175614651282174,4.8,4.49
2234,2006-02-12,0.050175614651282174,4.8,4.49
2235,2006-02-13,0.050175614651282174,4.8,4.49
2236,2006-02-14,0.050175614651282174,4.8,4.49
2237,2006-02-15,0.050175614651282174,4.8,4.49
2238,2006-02-16,0.050175614651282174,4.8,4.49
2239,2006-02-17,0.050175614651282174,4.8,4.49
2240,2006-02-18,0.050175614651282174,4.8,4.49
2241,2006-02-19,0.050175614651282174,4.8,4.49
2242,2006-02-20,0.050175614651282174,4.8,4.49
2243,2006-02-21,0.050175614651282174,4.8,4.49
2244,2006-02-22,0.050175614651282174,4.8,4.49
2245,2006-02-23,0.050175614651282174,4.8,4.49
2246,2006-02-24,0.050175614651282174,4.8,4.49
2247,2006-02-25,0.050175614651282174,4.8,4.49
2248,2006-02-26,0.050175614651282174,4.8,4.49
2249,2006-02-27,0.050175614651282174,4.8,4.49
2250,2006-02-28,0.050175614651282174,4.8,4.49
2251,2006-03-01,0.15045135406217547,4.7,4.59
2252,2006-03-02,0.15045135406217547,4.7,4.59
2253,2006-03-03,0.15045135406217547,4.7,4.59
2254,2006-03-04,0.15045135406217547,4.7,4.59
2255,2006-03-05,0.15045135406217547,4.7,4.59
2256,2006-03-06,0.15045135406217547,4.7,4.59
2257,2006-03-07,0.15045135406217547,4.7,4.59
2258,2006-03-08,0.15045135406217547,4.7,4.59
2259,2006-03-09,0.15045135406217547,4.7,4.59
2260,2006-03-10,0.15045135406217547,4.7,4.59
2261,2006-03-11,0.15045135406217547,4.7,4.59
2262,2006-03-12,0.15045135406217547,4.7,4.59
2263,2006-03-13,0.15045135406217547,4.7,4.59
2264,2006-03-14,0.15045135406217547,4.7,4.59
2265,2006-03-15,0.15045135406217547,4.7,4.59
2266,2006-03-16,0.15045135406217547,4.7,4.59
2267,2006-03-17,0.15045135406217547,4.7,4.59
2268,2006-03-18,0.15045135406217547,4.7,4.59
2269,2006-03-19,0.15045135406217547,4.7,4.59
2270,2006-03-20,0.15045135406217547,4.7,4.59
2271,2006-03-21,0.15045135406217547,4.7,4.59
2272,2006-03-22,0.15045135406217547,4.7,4.59
2273,2006-03-23,0.15045135406217547,4.7,4.59
2274,2006-03-24,0.15045135406217547,4.7,4.59
2275,2006-03-25,0.15045135406217547,4.7,4.59
2276,2006-03-26,0.15045135406217547,4.7,4.59
2277,2006-03-27,0.15045135406217547,4.7,4.59
2278,2006-03-28,0.15045135406217547,4.7,4.59
2279,2006-03-29,0.15045135406217547,4.7,4.59
2280,2006-03-30,0.15045135406217547,4.7,4.59
2281,2006-03-31,0.15045135406217547,4.7,4.59
2282,2006-04-01,0.5007511266900355,4.7,4.79
2283,2006-04-02,0.5007511266900355,4.7,4.79
2284,2006-04-03,0.5007511266900355,4.7,4.79
2285,2006-04-04,0.5007511266900355,4.7,4.79
2286,2006-04-05,0.5007511266900355,4.7,4.79
2287,2006-04-06,0.5007511266900355,4.7,4.79
2288,2006-04-07,0.5007511266900355,4.7,4.79
2289,2006-04-08,0.5007511266900355,4.7,4.79
2290,2006-04-09,0.5007511266900355,4.7,4.79
2291,2006-04-10,0.5007511266900355,4.7,4.79
2292,2006-04-11,0.5007511266900355,4.7,4.79
2293,2006-04-12,0.5007511266900355,4.7,4.79
2294,2006-04-13,0.5007511266900355,4.7,4.79
2295,2006-04-14,0.5007511266900355,4.7,4.79
2296,2006-04-15,0.5007511266900355,4.7,4.79
2297,2006-04-16,0.5007511266900355,4.7,4.79
2298,2006-04-17,0.5007511266900355,4.7,4.79
2299,2006-04-18,0.5007511266900355,4.7,4.79
2300,2006-04-19,0.5007511266900355,4.7,4.79
2301,2006-04-20,0.5007511266900355,4.7,4.79
2302,2006-04-21,0.5007511266900355,4.7,4.79
2303,2006-04-22,0.5007511266900355,4.7,4.79
2304,2006-04-23,0.5007511266900355,4.7,4.79
2305,2006-04-24,0.5007511266900355,4.7,4.79
2306,2006-04-25,0.5007511266900355,4.7,4.79
2307,2006-04-26,0.5007511266900355,4.7,4.79
2308,2006-04-27,0.5007511266900355,4.7,4.79
2309,2006-04-28,0.5007511266900355,4.7,4.79
2310,2006-04-29,0.5007511266900355,4.7,4.79
2311,2006-04-30,0.5007511266900355,4.7,4.79
2312,2006-05-01,0.2989536621823774,4.6,4.94
2313,2006-05-02,0.2989536621823774,4.6,4.94
2314,2006-05-03,0.2989536621823774,4.6,4.94
2315,2006-05-04,0.2989536621823774,4.6,4.94
2316,2006-05-05,0.2989536621823774,4.6,4.94
2317,2006-05-06,0.2989536621823774,4.6,4.94
2318,2006-05-07,0.2989536621823774,4.6,4.94
2319,2006-05-08,0.2989536621823774,4.6,4.94
2320,2006-05-09,0.2989536621823774,4.6,4.94
2321,2006-05-10,0.2989536621823774,4.6,4.94
2322,2006-05-11,0.2989536621823774,4.6,4.94
2323,2006-05-12,0.2989536621823774,4.6,4.94
2324,2006-05-13,0.2989536621823774,4.6,4.94
2325,2006-05-14,0.2989536621823774,4.6,4.94
2326,2006-05-15,0.2989536621823774,4.6,4.94
2327,2006-05-16,0.2989536621823774,4.6,4.94
2328,2006-05-17,0.2989536621823774,4.6,4.94
2329,2006-05-18,0.2989536621823774,4.6,4.94
2330,2006-05-19,0.2989536621823774,4.6,4.94
2331,2006-05-20,0.2989536621823774,4.6,4.94
2332,2006-05-21,0.2989536621823774,4.6,4.94
2333,2006-05-22,0.2989536621823774,4.6,4.94
2334,2006-05-23,0.2989536621823774,4.6,4.94
2335,2006-05-24,0.2989536621823774,4.6,4.94
2336,2006-05-25,0.2989536621823774,4.6,4.94
2337,2006-05-26,0.2989536621823774,4.6,4.94
2338,2006-05-27,0.2989536621823774,4.6,4.94
2339,2006-05-28,0.2989536621823774,4.6,4.94
2340,2006-05-29,0.2989536621823774,4.6,4.94
2341,2006-05-30,0.2989536621823774,4.6,4.94
2342,2006-05-31,0.2989536621823774,4.6,4.94
2343,2006-06-01,0.24838549428713996,4.6,4.99
2344,2006-06-02,0.24838549428713996,4.6,4.99
2345,2006-06-03,0.24838549428713996,4.6,4.99
2346,2006-06-04,0.24838549428713996,4.6,4.99
2347,2006-06-05,0.24838549428713996,4.6,4.99
2348,2006-06-06,0.24838549428713996,4.6,4.99
2349,2006-06-07,0.24838549428713996,4.6,4.99
2350,2006-06-08,0.24838549428713996,4.6,4.99
2351,2006-06-09,0.24838549428713996,4.6,4.99
2352,2006-06-10,0.24838549428713996,4.6,4.99
2353,2006-06-11,0.24838549428713996,4.6,4.99
2354,2006-06-12,0.24838549428713996,4.6,4.99
2355,2006-06-13,0.24838549428713996,4.6,4.99
2356,2006-06-14,0.24838549428713996,4.6,4.99
2357,2006-06-15,0.24838549428713996,4.6,4.99
2358,2006-06-16,0.24838549428713996,4.6,4.99
2359,2006-06-17,0.24838549428713996,4.6,4.99
2360,2006-06-18,0.24838549428713996,4.6,4.99
2361,2006-06-19,0.24838549428713996,4.6,4.99
2362,2006-06-20,0.24838549428713996,4.6,4.99
2363,2006-06-21,0.24838549428713996,4.6,4.99
2364,2006-06-22,0.24838549428713996,4.6,4.99
2365,2006-06-23,0.24838549428713996,4.6,4.99
2366,2006-06-24,0.24838549428713996,4.6,4.99
2367,2006-06-25,0.24838549428713996,4.6,4.99
2368,2006-06-26,0.24838549428713996,4.6,4.99
2369,2006-06-27,0.24838549428713996,4.6,4.99
2370,2006-06-28,0.24838549428713996,4.6,4.99
2371,2006-06-29,0.24838549428713996,4.6,4.99
2372,2006-06-30,0.24838549428713996,4.6,4.99
2373,2006-07-01,0.5450941526263575,4.7,5.24
2374,2006-07-02,0.5450941526263575,4.7,5.24
2375,2006-07-03,0.5450941526263575,4.7,5.24
2376,2006-07-04,0.5450941526263575,4.7,5.24
2377,2006-07-05,0.5450941526263575,4.7,5.24
2378,2006-07-06,0.5450941526263575,4.7,5.24
2379,2006-07-07,0.5450941526263575,4.7,5.24
2380,2006-07-08,0.5450941526263575,4.7,5.24
2381,2006-07-09,0.5450941526263575,4.7,5.24
2382,2006-07-10,0.5450941526263575,4.7,5.24
2383,2006-07-11,0.5450941526263575,4.7,5.24
2384,2006-07-12,0.5450941526263575,4.7,5.24
2385,2006-07-13,0.5450941526263575,4.7,5.24
2386,2006-07-14,0.5450941526263575,4.7,5.24
2387,2006-07-15,0.5450941526263575,4.7,5.24
2388,2006-07-16,0.5450941526263575,4.7,5.24
2389,2006-07-17,0.5450941526263575,4.7,5.24
2390,2006-07-18,0.5450941526263575,4.7,5.24
2391,2006-07-19,0.5450941526263575,4.7,5.24
2392,2006-07-20,0.5450941526263575,4.7,5.24
2393,2006-07-21,0.5450941526263575,4.7,5.24
2394,2006-07-22,0.5450941526263575,4.7,5.24
2395,2006-07-23,0.5450941526263575,4.7,5.24
2396,2006-07-24,0.5450941526263575,4.7,5.24
2397,2006-07-25,0.5450941526263575,4.7,5.24
2398,2006-07-26,0.5450941526263575,4.7,5.24
2399,2006-07-27,0.5450941526263575,4.7,5.24
2400,2006-07-28,0.5450941526263575,4.7,5.24
2401,2006-07-29,0.5450941526263575,4.7,5.24
2402,2006-07-30,0.5450941526263575,4.7,5.24
2403,2006-07-31,0.5450941526263575,4.7,5.24
2404,2006-08-01,0.44356826022671214,4.7,5.25
2405,2006-08-02,0.44356826022671214,4.7,5.25
2406,2006-08-03,0.44356826022671214,4.7,5.25
2407,2006-08-04,0.44356826022671214,4.7,5.25
2408,2006-08-05,0.44356826022671214,4.7,5.25
2409,2006-08-06,0.44356826022671214,4.7,5.25
2410,2006-08-07,0.44356826022671214,4.7,5.25
2411,2006-08-08,0.44356826022671214,4.7,5.25
2412,2006-08-09,0.44356826022671214,4.7,5.25
2413,2006-08-10,0.44356826022671214,4.7,5.25
2414,2006-08-11,0.44356826022671214,4.7,5.25
2415,2006-08-12,0.44356826022671214,4.7,5.25
2416,2006-08-13,0.44356826022671214,4.7,5.25
2417,2006-08-14,0.44356826022671214,4.7,5.25
2418,2006-08-15,0.44356826022671214,4.7,5.25
2419,2006-08-16,0.44356826022671214,4.7,5.25
2420,2006-08-17,0.44356826022671214,4.7,5.25
2421,2006-08-18,0.44356826022671214,4.7,5.25
2422,2006-08-19,0.44356826022671214,4.7,5.25
2423,2006-08-20,0.44356826022671214,4.7,5.25
2424,2006-08-21,0.44356826022671214,4.7,5.25
2425,2006-08-22,0.44356826022671214,4.7,5.25
2426,2006-08-23,0.44356826022671214,4.7,5.25
2427,2006-08-24,0.44356826022671214,4.7,5.25
2428,2006-08-25,0.44356826022671214,4.7,5.25
2429,2006-08-26,0.44356826022671214,4.7,5.25
2430,2006-08-27,0.44356826022671214,4.7,5.25
2431,2006-08-28,0.44356826022671214,4.7,5.25
2432,2006-08-29,0.44356826022671214,4.7,5.25
2433,2006-08-30,0.44356826022671214,4.7,5.25
2434,2006-08-31,0.44356826022671214,4.7,5.25
2435,2006-09-01,-0.4906771344455385,4.5,5.25
2436,2006-09-02,-0.4906771344455385,4.5,5.25
2437,2006-09-03,-0.4906771344455385,4.5,5.25
2438,2006-09-04,-0.4906771344455385,4.5,5.25
2439,2006-09-05,-0.4906771344455385,4.5,5.25
2440,2006-09-06,-0.4906771344455385,4.5,5.25
2441,2006-09-07,-0.4906771344455385,4.5,5.25
2442,2006-09-08,-0.4906771344455385,4.5,5.25
2443,2006-09-09,-0.4906771344455385,4.5,5.25
2444,2006-09-10,-0.4906771344455385,4.5,5.25
2445,2006-09-11,-0.4906771344455385,4.5,5.25
2446,2006-09-12,-0.4906771344455385,4.5,5.25
2447,2006-09-13,-0.4906771344455385,4.5,5.25
2448,2006-09-14,-0.4906771344455385,4.5,5.25
2449,2006-09-15,-0.4906771344455385,4.5,5.25
2450,2006-09-16,-0.4906771344455385,4.5,5.25
2451,2006-09-17,-0.4906771344455385,4.5,5.25
2452,2006-09-18,-0.4906771344455385,4.5,5.25
2453,2006-09-19,-0.4906771344455385,4.5,5.25
2454,2006-09-20,-0.4906771344455385,4.5,5.25
2455,2006-09-21,-0.4906771344455385,4.5,5.25
2456,2006-09-22,-0.4906771344455385,4.5,5.25
2457,2006-09-23,-0.4906771344455385,4.5,5.25
2458,2006-09-24,-0.4906771344455385,4.5,5.25
2459,2006-09-25,-0.4906771344455385,4.5,5.25
2460,2006-09-26,-0.4906771344455385,4.5,5.25
2461,2006-09-27,-0.4906771344455385,4.5,5.25
2462,2006-09-28,-0.4906771344455385,4.5,5.25
2463,2006-09-29,-0.4906771344455385,4.5,5.25
2464,2006-09-30,-0.4906771344455385,4.5,5.25
2465,2006-10-01,-0.4437869822485285,4.4,5.25
2466,2006-10-02,-0.4437869822485285,4.4,5.25
2467,2006-10-03,-0.4437869822485285,4.4,5.25
2468,2006-10-04,-0.4437869822485285,4.4,5.25
2469,2006-10-05,-0.4437869822485285,4.4,5.25
2470,2006-10-06,-0.4437869822485285,4.4,5.25
2471,2006-10-07,-0.4437869822485285,4.4,5.25
2472,2006-10-08,-0.4437869822485285,4.4,5.25
2473,2006-10-09,-0.4437869822485285,4.4,5.25
2474,2006-10-10,-0.4437869822485285,4.4,5.25
2475,2006-10-11,-0.4437869822485285,4.4,5.25
2476,2006-10-12,-0.4437869822485285,4.4,5.25
2477,2006-10-13,-0.4437869822485285,4.4,5.25
2478,2006-10-14,-0.4437869822485285,4.4,5.25
2479,2006-10-15,-0.4437869822485285,4.4,5.25
2480,2006-10-16,-0.4437869822485285,4.4,5.25
2481,2006-10-17,-0.4437869822485285,4.4,5.25
2482,2006-10-18,-0.4437869822485285,4.4,5.25
2483,2006-10-19,-0.4437869822485285,4.4,5.25
2484,2006-10-20,-0.4437869822485285,4.4,5.25
2485,2006-10-21,-0.4437869822485285,4.4,5.25
2486,2006-10-22,-0.4437869822485285,4.4,5.25
2487,2006-10-23,-0.4437869822485285,4.4,5.25
2488,2006-10-24,-0.4437869822485285,4.4,5.25
2489,2006-10-25,-0.4437869822485285,4.4,5.25
2490,2006-10-26,-0.4437869822485285,4.4,5.25
2491,2006-10-27,-0.4437869822485285,4.4,5.25
2492,2006-10-28,-0.4437869822485285,4.4,5.25
2493,2006-10-29,-0.4437869822485285,4.4,5.25
2494,2006-10-30,-0.4437869822485285,4.4,5.25
2495,2006-10-31,-0.4437869822485285,4.4,5.25
2496,2006-11-01,0.04952947003467045,4.5,5.25
2497,2006-11-02,0.04952947003467045,4.5,5.25
2498,2006-11-03,0.04952947003467045,4.5,5.25
2499,2006-11-04,0.04952947003467045,4.5,5.25
2500,2006-11-05,0.04952947003467045,4.5,5.25
2501,2006-11-06,0.04952947003467045,4.5,5.25
2502,2006-11-07,0.04952947003467045,4.5,5.25
2503,2006-11-08,0.04952947003467045,4.5,5.25
2504,2006-11-09,0.04952947003467045,4.5,5.25
2505,2006-11-10,0.04952947003467045,4.5,5.25
2506,2006-11-11,0.04952947003467045,4.5,5.25
2507,2006-11-12,0.04952947003467045,4.5,5.25
2508,2006-11-13,0.04952947003467045,4.5,5.25
2509,2006-11-14,0.04952947003467045,4.5,5.25
2510,2006-11-15,0.04952947003467045,4.5,5.25
2511,2006-11-16,0.04952947003467045,4.5,5.25
2512,2006-11-17,0.04952947003467045,4.5,5.25
2513,2006-11-18,0.04952947003467045,4.5,5.25
2514,2006-11-19,0.04952947003467045,4.5,5.25
2515,2006-11-20,0.04952947003467045,4.5,5.25
2516,2006-11-21,0.04952947003467045,4.5,5.25
2517,2006-11-22,0.04952947003467045,4.5,5.25
2518,2006-11-23,0.04952947003467045,4.5,5.25
2519,2006-11-24,0.04952947003467045,4.5,5.25
2520,2006-11-25,0.04952947003467045,4.5,5.25
2521,2006-11-26,0.04952947003467045,4.5,5.25
2522,2006-11-27,0.04952947003467045,4.5,5.25
2523,2006-11-28,0.04952947003467045,4.5,5.25
2524,2006-11-29,0.04952947003467045,4.5,5.25
2525,2006-11-30,0.04952947003467045,4.5,5.25
2526,2006-12-01,0.544554455445545,4.4,5.24
2527,2006-12-02,0.544554455445545,4.4,5.24
2528,2006-12-03,0.544554455445545,4.4,5.24
2529,2006-12-04,0.544554455445545,4.4,5.24
2530,2006-12-05,0.544554455445545,4.4,5.24
2531,2006-12-06,0.544554455445545,4.4,5.24
2532,2006-12-07,0.544554455445545,4.4,5.24
2533,2006-12-08,0.544554455445545,4.4,5.24
2534,2006-12-09,0.544554455445545,4.4,5.24
2535,2006-12-10,0.544554455445545,4.4,5.24
2536,2006-12-11,0.544554455445545,4.4,5.24
2537,2006-12-12,0.544554455445545,4.4,5.24
2538,2006-12-13,0.544554455445545,4.4,5.24
2539,2006-12-14,0.544554455445545,4.4,5.24
2540,2006-12-15,0.544554455445545,4.4,5.24
2541,2006-12-16,0.544554455445545,4.4,5.24
2542,2006-12-17,0.544554455445545,4.4,5.24
2543,2006-12-18,0.544554455445545,4.4,5.24
2544,2006-12-19,0.544554455445545,4.4,5.24
2545,2006-12-20,0.544554455445545,4.4,5.24
2546,2006-12-21,0.544554455445545,4.4,5.24
2547,2006-12-22,0.544554455445545,4.4,5.24
2548,2006-12-23,0.544554455445545,4.4,5.24
2549,2006-12-24,0.544554455445545,4.4,5.24
2550,2006-12-25,0.544554455445545,4.4,5.24
2551,2006-12-26,0.544554455445545,4.4,5.24
2552,2006-12-27,0.544554455445545,4.4,5.24
2553,2006-12-28,0.544554455445545,4.4,5.24
2554,2006-12-29,0.544554455445545,4.4,5.24
2555,2006-12-30,0.544554455445545,4.4,5.24
2556,2006-12-31,0.544554455445545,4.4,5.24
2557,2007-01-01,0.1659281142294633,4.6,5.25
2558,2007-01-02,0.1659281142294633,4.6,5.25
2559,2007-01-03,0.1659281142294633,4.6,5.25
2560,2007-01-04,0.1659281142294633,4.6,5.25
2561,2007-01-05,0.1659281142294633,4.6,5.25
2562,2007-01-06,0.1659281142294633,4.6,5.25
2563,2007-01-07,0.1659281142294633,4.6,5.25
2564,2007-01-08,0.1659281142294633,4.6,5.25
2565,2007-01-09,0.1659281142294633,4.6,5.25
2566,2007-01-10,0.1659281142294633,4.6,5.25
2567,2007-01-11,0.1659281142294633,4.6,5.25
2568,2007-01-12,0.1659281142294633,4.6,5.25
2569,2007-01-13,0.1659281142294633,4.6,5.25
2570,2007-01-14,0.1659281142294633,4.6,5.25
2571,2007-01-15,0.1659281142294633,4.6,5.25
2572,2007-01-16,0.1659281142294633,4.6,5.25
2573,2007-01-17,0.1659281142294633,4.6,5.25
2574,2007-01-18,0.1659281142294633,4.6,5.25
2575,2007-01-19,0.1659281142294633,4.6,5.25
2576,2007-01-20,0.1659281142294633,4.6,5.25
2577,2007-01-21,0.1659281142294633,4.6,5.25
2578,2007-01-22,0.1659281142294633,4.6,5.25
2579,2007-01-23,0.1659281142294633,4.6,5.25
2580,2007-01-24,0.1659281142294633,4.6,5.25
2581,2007-01-25,0.1659281142294633,4.6,5.25
2582,2007-01-26,0.1659281142294633,4.6,5.25
2583,2007-01-27,0.1659281142294633,4.6,5.25
2584,2007-01-28,0.1659281142294633,4.6,5.25
2585,2007-01-29,0.1659281142294633,4.6,5.25
2586,2007-01-30,0.1659281142294633,4.6,5.25
2587,2007-01-31,0.1659281142294633,4.6,5.25
2588,2007-02-01,0.3878350545869269,4.5,5.26
2589,2007-02-02,0.3878350545869269,4.5,5.26
2590,2007-02-03,0.3878350545869269,4.5,5.26
2591,2007-02-04,0.3878350545869269,4.5,5.26
2592,2007-02-05,0.3878350545869269,4.5,5.26
2593,2007-02-06,0.3878350545869269,4.5,5.26
2594,2007-02-07,0.3878350545869269,4.5,5.26
2595,2007-02-08,0.3878350545869269,4.5,5.26
2596,2007-02-09,0.3878350545869269,4.5,5.26
2597,2007-02-10,0.3878350545869269,4.5,5.26
2598,2007-02-11,0.3878350545869269,4.5,5.26
2599,2007-02-12,0.3878350545869269,4.5,5.26
2600,2007-02-13,0.3878350545869269,4.5,5.26
2601,2007-02-14,0.3878350545869269,4.5,5.26
2602,2007-02-15,0.3878350545869269,4.5,5.26
2603,2007-02-16,0.3878350545869269,4.5,5.26
2604,2007-02-17,0.3878350545869269,4.5,5.26
2605,2007-02-18,0.3878350545869269,4.5,5.26
2606,2007-02-19,0.3878350545869269,4.5,5.26
2607,2007-02-20,0.3878350545869269,4.5,5.26
2608,2007-02-21,0.3878350545869269,4.5,5.26
2609,2007-02-22,0.3878350545869269,4.5,5.26
2610,2007-02-23,0.3878350545869269,4.5,5.26
2611,2007-02-24,0.3878350545869269,4.5,5.26
2612,2007-02-25,0.3878350545869269,4.5,5.26
2613,2007-02-26,0.3878350545869269,4.5,5.26
2614,2007-02-27,0.3878350545869269,4.5,5.26
2615,2007-02-28,0.3878350545869269,4.5,5.26
2616,2007-03-01,0.5200121434097538,4.4,5.26
2617,2007-03-02,0.5200121434097538,4.4,5.26
2618,2007-03-03,0.5200121434097538,4.4,5.26
2619,2007-03-04,0.5200121434097538,4.4,5.26
2620,2007-03-05,0.5200121434097538,4.4,5.26
2621,2007-03-06,0.5200121434097538,4.4,5.26
2622,2007-03-07,0.5200121434097538,4.4,5.26
2623,2007-03-08,0.5200121434097538,4.4,5.26
2624,2007-03-09,0.5200121434097538,4.4,5.26
2625,2007-03-10,0.5200121434097538,4.4,5.26
2626,2007-03-11,0.5200121434097538,4.4,5.26
2627,2007-03-12,0.5200121434097538,4.4,5.26
2628,2007-03-13,0.5200121434097538,4.4,5.26
2629,2007-03-14,0.5200121434097538,4.4,5.26
2630,2007-03-15,0.5200121434097538,4.4,5.26
2631,2007-03-16,0.5200121434097538,4.4,5.26
2632,2007-03-17,0.5200121434097538,4.4,5.26
2633,2007-03-18,0.5200121434097538,4.4,5.26
2634,2007-03-19,0.5200121434097538,4.4,5.26
2635,2007-03-20,0.5200121434097538,4.4,5.26
2636,2007-03-21,0.5200121434097538,4.4,5.26
2637,2007-03-22,0.5200121434097538,4.4,5.26
2638,2007-03-23,0.5200121434097538,4.4,5.26
2639,2007-03-24,0.5200121434097538,4.4,5.26
2640,2007-03-25,0.5200121434097538,4.4,5.26
2641,2007-03-26,0.5200121434097538,4.4,5.26
2642,2007-03-27,0.5200121434097538,4.4,5.26
2643,2007-03-28,0.5200121434097538,4.4,5.26
2644,2007-03-29,0.5200121434097538,4.4,5.26
2645,2007-03-30,0.5200121434097538,4.4,5.26
2646,2007-03-31,0.5200121434097538,4.4,5.26
2647,2007-04-01,0.3000662483924943,4.5,5.25
2648,2007-04-02,0.3000662483924943,4.5,5.25
2649,2007-04-03,0.3000662483924943,4.5,5.25
2650,2007-04-04,0.3000662483924943,4.5,5.25
2651,2007-04-05,0.3000662483924943,4.5,5.25
2652,2007-04-06,0.3000662483924943,4.5,5.25
2653,2007-04-07,0.3000662483924943,4.5,5.25
2654,2007-04-08,0.3000662483924943,4.5,5.25
2655,2007-04-09,0.3000662483924943,4.5,5.25
2656,2007-04-10,0.3000662483924943,4.5,5.25
2657,2007-04-11,0.3000662483924943,4.5,5.25
2658,2007-04-12,0.3000662483924943,4.5,5.25
2659,2007-04-13,0.3000662483924943,4.5,5.25
2660,2007-04-14,0.3000662483924943,4.5,5.25
2661,2007-04-15,0.3000662483924943,4.5,5.25
2662,2007-04-16,0.3000662483924943,4.5,5.25
